Comment:	20231003 sppedbump
Time	Vehicle Speed	FL Sprung acceleration	FR Sprung acceleration	RL Sprung acceleration	RR Sprung acceleration	FL Unsprung acceleration	FR Unsprung acceleration	RL Unsprung acceleration	RR Unsprung acceleration	Bellow pressure RL	Bellow pressure RR	Acceleration X	Acceleration Y	Acceleration Z
0.042	38.596	0.019	-0.125	-0.013	-0.124	0.751	1.285	-0.753	1.293	1.832	1.762	-0.103	0.018	-0.126
0.043	38.596	0.027	-0.123	-0.022	-0.120	0.684	1.309	-0.918	1.325	1.824	1.763	-0.105	0.021	-0.127
0.043	38.593	0.034	-0.120	-0.033	-0.117	0.675	1.300	-1.069	1.336	1.829	1.763	-0.105	0.018	-0.128
0.043	38.596	0.038	-0.121	-0.043	-0.109	0.729	1.274	-1.037	1.284	1.827	1.757	-0.105	0.017	-0.132
0.043	38.574	0.039	-0.120	-0.057	-0.107	0.834	1.259	-0.866	1.191	1.828	1.767	-0.107	0.021	-0.132
0.043	38.599	0.036	-0.123	-0.069	-0.100	0.925	1.247	-0.616	1.106	1.822	1.762	-0.106	0.020	-0.135
0.044	38.596	0.036	-0.127	-0.083	-0.098	0.951	1.257	-0.383	1.048	1.823	1.759	-0.103	0.019	-0.135
0.044	38.577	0.033	-0.129	-0.096	-0.096	0.899	1.269	-0.311	1.052	1.825	1.758	-0.106	0.022	-0.134
0.044	38.596	0.033	-0.132	-0.110	-0.096	0.781	1.269	-0.439	1.040	1.828	1.758	-0.106	0.022	-0.134
0.044	38.593	0.037	-0.135	-0.124	-0.096	0.689	1.256	-0.692	1.082	1.826	1.765	-0.101	0.023	-0.135
0.044	38.602	0.041	-0.139	-0.139	-0.097	0.686	1.235	-0.913	1.114	1.820	1.763	-0.102	0.024	-0.131
0.045	38.602	0.043	-0.142	-0.154	-0.098	0.781	1.220	-1.027	1.098	1.824	1.763	-0.102	0.025	-0.128
0.045	38.596	0.044	-0.145	-0.169	-0.098	0.940	1.213	-0.957	1.022	1.819	1.768	-0.101	0.025	-0.124
0.045	38.593	0.041	-0.148	-0.183	-0.098	1.092	1.236	-0.730	0.910	1.820	1.764	-0.098	0.025	-0.119
0.045	38.577	0.036	-0.150	-0.198	-0.098	1.132	1.260	-0.478	0.825	1.822	1.763	-0.097	0.024	-0.115
0.045	38.593	0.028	-0.152	-0.213	-0.098	1.088	1.316	-0.378	0.777	1.825	1.763	-0.096	0.024	-0.112
0.046	38.596	0.019	-0.155	-0.227	-0.100	0.962	1.346	-0.416	0.784	1.825	1.772	-0.094	0.026	-0.104
0.046	38.583	0.017	-0.153	-0.239	-0.103	0.851	1.365	-0.556	0.784	1.820	1.770	-0.092	0.025	-0.097
0.046	38.599	0.016	-0.154	-0.252	-0.105	0.810	1.372	-0.662	0.747	1.825	1.774	-0.090	0.025	-0.093
0.046	38.617	0.018	-0.155	-0.265	-0.106	0.868	1.328	-0.680	0.707	1.820	1.774	-0.088	0.025	-0.087
0.046	38.599	0.021	-0.153	-0.275	-0.108	0.960	1.332	-0.544	0.643	1.815	1.773	-0.085	0.024	-0.079
0.047	38.608	0.021	-0.152	-0.287	-0.107	1.037	1.312	-0.336	0.595	1.820	1.768	-0.084	0.026	-0.074
0.047	38.626	0.018	-0.148	-0.295	-0.106	1.006	1.325	-0.159	0.549	1.815	1.766	-0.079	0.027	-0.069
0.047	38.617	0.014	-0.147	-0.300	-0.103	0.967	1.338	-0.133	0.511	1.817	1.766	-0.078	0.026	-0.062
0.047	38.608	0.002	-0.146	-0.305	-0.098	0.922	1.354	-0.274	0.470	1.825	1.767	-0.075	0.027	-0.060
0.047	38.632	-0.009	-0.145	-0.307	-0.094	0.940	1.361	-0.411	0.505	1.818	1.778	-0.073	0.029	-0.053
0.048	38.632	-0.015	-0.143	-0.305	-0.082	1.031	1.348	-0.513	0.509	1.815	1.770	-0.069	0.030	-0.050
0.048	38.651	-0.018	-0.144	-0.305	-0.074	1.123	1.333	-0.504	0.487	1.807	1.772	-0.062	0.030	-0.047
0.048	38.651	-0.015	-0.141	-0.303	-0.063	1.202	1.322	-0.354	0.509	1.811	1.776	-0.061	0.034	-0.045
0.048	38.651	-0.012	-0.139	-0.297	-0.052	1.185	1.322	-0.136	0.424	1.806	1.766	-0.058	0.033	-0.044
0.048	38.657	-0.007	-0.137	-0.294	-0.039	1.095	1.321	0.081	0.336	1.811	1.769	-0.052	0.037	-0.041
0.049	38.669	-0.005	-0.135	-0.288	-0.026	0.996	1.323	0.217	0.266	1.805	1.771	-0.049	0.041	-0.045
0.049	38.660	-0.009	-0.132	-0.281	-0.013	0.912	1.292	0.217	0.235	1.805	1.771	-0.045	0.043	-0.048
0.049	38.687	-0.016	-0.128	-0.276	0.003	0.866	1.258	0.145	0.252	1.805	1.771	-0.041	0.045	-0.050
0.049	38.672	-0.024	-0.123	-0.272	0.019	0.888	1.240	0.028	0.278	1.801	1.775	-0.036	0.048	-0.054
0.049	38.687	-0.034	-0.119	-0.267	0.033	0.944	1.207	-0.062	0.313	1.806	1.769	-0.035	0.048	-0.057
0.050	38.678	-0.041	-0.113	-0.261	0.046	1.019	1.197	-0.056	0.357	1.800	1.776	-0.032	0.051	-0.063
0.050	38.690	-0.043	-0.111	-0.255	0.057	1.080	1.202	-0.002	0.348	1.797	1.770	-0.029	0.050	-0.067
0.050	38.699	-0.042	-0.109	-0.247	0.063	1.072	1.191	0.008	0.299	1.807	1.772	-0.024	0.052	-0.073
0.050	38.705	-0.039	-0.107	-0.238	0.066	1.017	1.190	-0.032	0.195	1.814	1.774	-0.026	0.052	-0.078
0.050	38.684	-0.036	-0.107	-0.227	0.066	0.909	1.164	-0.072	0.114	1.803	1.773	-0.025	0.049	-0.086
0.051	38.690	-0.034	-0.111	-0.216	0.060	0.826	1.127	-0.062	0.076	1.807	1.773	-0.026	0.048	-0.085
0.051	38.708	-0.035	-0.111	-0.204	0.050	0.771	1.117	0.046	0.046	1.802	1.775	-0.026	0.045	-0.092
0.051	38.724	-0.039	-0.113	-0.191	0.037	0.805	1.124	0.107	0.094	1.804	1.771	-0.026	0.042	-0.092
0.051	38.712	-0.045	-0.113	-0.179	0.018	0.847	1.126	0.160	0.173	1.802	1.775	-0.027	0.038	-0.099
0.051	38.718	-0.048	-0.111	-0.167	-0.004	0.938	1.130	0.181	0.263	1.805	1.771	-0.030	0.035	-0.103
0.052	38.705	-0.050	-0.108	-0.156	-0.030	0.959	1.136	0.226	0.318	1.799	1.774	-0.032	0.032	-0.108
0.052	38.721	-0.050	-0.105	-0.146	-0.059	0.966	1.126	0.262	0.286	1.798	1.776	-0.035	0.029	-0.108
0.052	38.712	-0.049	-0.100	-0.135	-0.090	0.929	1.125	0.287	0.194	1.795	1.778	-0.039	0.023	-0.111
0.052	38.708	-0.046	-0.095	-0.125	-0.123	0.888	1.127	0.307	0.121	1.800	1.769	-0.040	0.023	-0.115
0.052	38.712	-0.041	-0.092	-0.117	-0.152	0.894	1.124	0.303	0.098	1.793	1.773	-0.045	0.017	-0.112
0.053	38.699	-0.039	-0.087	-0.109	-0.187	0.922	1.126	0.283	0.101	1.791	1.770	-0.046	0.014	-0.107
0.053	38.693	-0.039	-0.086	-0.101	-0.215	0.979	1.111	0.244	0.184	1.785	1.773	-0.047	0.010	-0.113
0.053	38.699	-0.039	-0.084	-0.093	-0.241	1.008	1.083	0.228	0.216	1.795	1.775	-0.051	0.011	-0.113
0.053	38.712	-0.041	-0.081	-0.089	-0.261	0.991	1.052	0.256	0.257	1.786	1.769	-0.052	0.010	-0.115
0.053	38.690	-0.041	-0.076	-0.084	-0.276	0.925	1.017	0.301	0.182	1.795	1.772	-0.052	0.013	-0.116
0.054	38.702	-0.038	-0.071	-0.082	-0.284	0.874	0.950	0.377	0.117	1.797	1.765	-0.056	0.017	-0.115
0.054	38.681	-0.035	-0.063	-0.081	-0.288	0.860	0.944	0.557	0.087	1.781	1.764	-0.057	0.018	-0.116
0.054	38.678	-0.030	-0.055	-0.080	-0.285	0.919	0.961	0.652	0.106	1.774	1.774	-0.058	0.020	-0.116
0.054	38.678	-0.028	-0.046	-0.079	-0.278	0.986	1.018	0.689	0.160	1.774	1.770	-0.060	0.023	-0.116
0.054	38.684	-0.027	-0.039	-0.080	-0.267	1.020	1.060	0.678	0.231	1.782	1.770	-0.057	0.028	-0.115
0.055	38.675	-0.031	-0.028	-0.081	-0.251	1.011	1.060	0.618	0.302	1.772	1.770	-0.059	0.033	-0.123
0.055	38.681	-0.036	-0.023	-0.083	-0.231	0.987	1.019	0.561	0.276	1.778	1.774	-0.058	0.038	-0.120
0.055	38.672	-0.041	-0.017	-0.086	-0.211	0.980	0.991	0.516	0.142	1.778	1.772	-0.057	0.043	-0.123
0.055	38.669	-0.044	-0.015	-0.089	-0.187	0.975	0.936	0.466	-0.022	1.783	1.770	-0.052	0.049	-0.125
0.055	38.657	-0.045	-0.016	-0.089	-0.164	0.989	0.896	0.508	-0.192	1.785	1.766	-0.057	0.053	-0.125
0.056	38.672	-0.043	-0.020	-0.090	-0.140	1.022	0.866	0.567	-0.314	1.775	1.768	-0.057	0.060	-0.130
0.056	38.663	-0.038	-0.023	-0.091	-0.120	1.026	0.870	0.625	-0.380	1.775	1.770	-0.056	0.071	-0.136
0.056	38.675	-0.033	-0.026	-0.091	-0.102	1.068	0.918	0.739	-0.308	1.781	1.765	-0.057	0.071	-0.141
0.056	38.657	-0.029	-0.029	-0.090	-0.088	1.125	0.953	0.871	-0.158	1.776	1.768	-0.056	0.076	-0.140
0.056	38.660	-0.029	-0.030	-0.090	-0.084	1.202	0.965	1.013	-0.083	1.770	1.762	-0.055	0.082	-0.145
0.057	38.626	-0.030	-0.029	-0.091	-0.083	1.271	0.951	1.125	-0.047	1.773	1.775	-0.057	0.085	-0.149
0.057	38.629	-0.035	-0.026	-0.088	-0.087	1.278	0.876	1.131	-0.068	1.768	1.767	-0.058	0.087	-0.156
0.057	38.641	-0.038	-0.021	-0.089	-0.101	1.264	0.828	1.134	-0.080	1.774	1.773	-0.057	0.092	-0.159
0.057	38.614	-0.043	-0.017	-0.090	-0.113	1.234	0.837	1.104	-0.054	1.773	1.769	-0.062	0.094	-0.159
0.057	38.638	-0.047	-0.012	-0.094	-0.133	1.166	0.893	1.084	-0.002	1.769	1.771	-0.057	0.096	-0.166
0.058	38.623	-0.047	-0.009	-0.100	-0.159	1.148	0.962	1.066	0.065	1.780	1.768	-0.060	0.098	-0.171
0.058	38.608	-0.048	-0.007	-0.109	-0.186	1.148	1.002	1.065	0.077	1.773	1.768	-0.055	0.097	-0.174
0.058	38.605	-0.045	-0.008	-0.119	-0.217	1.214	0.962	1.101	0.017	1.775	1.769	-0.058	0.100	-0.178
0.058	38.602	-0.046	-0.010	-0.130	-0.249	1.319	0.844	1.095	-0.059	1.772	1.770	-0.060	0.100	-0.182
0.058	38.599	-0.044	-0.010	-0.145	-0.282	1.445	0.724	1.074	-0.094	1.774	1.760	-0.057	0.102	-0.185
0.059	38.608	-0.045	-0.011	-0.157	-0.315	1.520	0.626	1.050	-0.106	1.772	1.756	-0.057	0.104	-0.187
0.059	38.596	-0.045	-0.009	-0.173	-0.345	1.541	0.656	1.033	-0.088	1.766	1.766	-0.053	0.102	-0.189
0.059	38.589	-0.047	-0.003	-0.189	-0.372	1.501	0.768	0.998	-0.058	1.769	1.763	-0.055	0.104	-0.191
0.059	38.583	-0.052	0.000	-0.206	-0.396	1.426	0.912	1.065	-0.012	1.762	1.761	-0.053	0.099	-0.193
0.059	38.586	-0.057	0.009	-0.221	-0.414	1.345	0.998	1.149	0.056	1.766	1.767	-0.049	0.098	-0.195
0.060	38.583	-0.062	0.013	-0.239	-0.425	1.283	0.950	1.210	0.054	1.758	1.762	-0.047	0.094	-0.196
0.060	38.593	-0.070	0.018	-0.257	-0.430	1.321	0.831	1.176	0.059	1.753	1.765	-0.047	0.091	-0.198
0.060	38.565	-0.073	0.019	-0.274	-0.430	1.456	0.670	1.059	0.078	1.764	1.768	-0.042	0.087	-0.200
0.060	38.593	-0.080	0.019	-0.294	-0.423	1.629	0.613	0.963	0.094	1.763	1.761	-0.038	0.084	-0.202
0.060	38.574	-0.083	0.018	-0.310	-0.411	1.755	0.675	0.924	0.125	1.760	1.766	-0.034	0.078	-0.202
0.061	38.571	-0.084	0.015	-0.327	-0.393	1.785	0.836	0.953	0.157	1.770	1.762	-0.030	0.074	-0.206
0.061	38.586	-0.086	0.008	-0.341	-0.371	1.701	0.953	1.020	0.222	1.762	1.763	-0.027	0.068	-0.211
0.061	38.574	-0.085	0.004	-0.352	-0.348	1.596	1.019	1.095	0.287	1.767	1.760	-0.023	0.063	-0.213
0.061	38.583	-0.088	-0.001	-0.362	-0.321	1.511	0.942	1.159	0.306	1.759	1.762	-0.018	0.055	-0.219
0.061	38.596	-0.091	-0.003	-0.368	-0.295	1.503	0.783	1.224	0.318	1.768	1.764	-0.015	0.050	-0.224
0.062	38.599	-0.096	-0.002	-0.371	-0.271	1.547	0.614	1.205	0.347	1.761	1.763	-0.013	0.041	-0.228
0.062	38.580	-0.101	-0.001	-0.368	-0.248	1.613	0.549	1.157	0.384	1.758	1.762	-0.008	0.033	-0.231
0.062	38.583	-0.105	0.001	-0.365	-0.227	1.672	0.607	1.159	0.409	1.755	1.760	-0.005	0.026	-0.239
0.062	38.580	-0.108	0.004	-0.357	-0.216	1.676	0.722	1.120	0.397	1.760	1.766	-0.001	0.019	-0.244
0.062	38.574	-0.109	0.005	-0.346	-0.205	1.627	0.840	1.084	0.429	1.764	1.763	0.003	0.010	-0.251
0.063	38.574	-0.109	0.004	-0.333	-0.199	1.529	0.844	1.039	0.403	1.761	1.763	0.004	0.004	-0.257
0.063	38.599	-0.109	0.004	-0.319	-0.200	1.427	0.740	0.984	0.364	1.758	1.761	0.006	0.001	-0.263
0.063	38.556	-0.109	0.002	-0.298	-0.205	1.331	0.548	0.949	0.315	1.759	1.762	0.010	-0.010	-0.270
0.063	38.574	-0.108	-0.000	-0.279	-0.214	1.276	0.368	0.881	0.287	1.763	1.757	0.011	-0.018	-0.273
0.063	38.559	-0.109	-0.002	-0.253	-0.229	1.249	0.312	0.928	0.292	1.762	1.752	0.010	-0.026	-0.279
0.064	38.559	-0.110	0.000	-0.227	-0.249	1.235	0.365	0.994	0.290	1.756	1.759	0.016	-0.032	-0.285
0.064	38.541	-0.109	0.004	-0.200	-0.271	1.252	0.447	1.035	0.363	1.753	1.752	0.021	-0.038	-0.292
0.064	38.547	-0.109	0.009	-0.174	-0.296	1.277	0.535	1.045	0.462	1.767	1.755	0.019	-0.047	-0.295
0.064	38.538	-0.106	0.017	-0.149	-0.321	1.311	0.522	1.056	0.543	1.759	1.758	0.022	-0.051	-0.302
0.064	38.531	-0.106	0.026	-0.130	-0.348	1.323	0.412	1.040	0.591	1.752	1.752	0.022	-0.056	-0.306
0.065	38.528	-0.104	0.032	-0.111	-0.373	1.313	0.267	1.025	0.580	1.758	1.754	0.023	-0.064	-0.307
0.065	38.528	-0.108	0.035	-0.097	-0.396	1.262	0.157	1.046	0.532	1.753	1.754	0.025	-0.069	-0.312
0.065	38.525	-0.111	0.039	-0.085	-0.417	1.167	0.155	1.076	0.452	1.760	1.749	0.023	-0.074	-0.313
0.065	38.504	-0.115	0.041	-0.075	-0.435	1.099	0.239	1.111	0.390	1.754	1.748	0.026	-0.079	-0.318
0.065	38.501	-0.117	0.042	-0.070	-0.451	1.037	0.356	1.161	0.396	1.753	1.748	0.026	-0.082	-0.323
0.066	38.516	-0.115	0.041	-0.066	-0.463	1.028	0.426	1.141	0.459	1.745	1.748	0.030	-0.086	-0.323
0.066	38.492	-0.109	0.037	-0.066	-0.468	1.064	0.376	1.038	0.563	1.755	1.754	0.031	-0.092	-0.324
0.066	38.480	-0.104	0.032	-0.066	-0.472	1.079	0.242	0.905	0.622	1.755	1.748	0.033	-0.094	-0.330
0.066	38.498	-0.096	0.029	-0.068	-0.473	1.095	0.098	0.831	0.611	1.759	1.752	0.036	-0.098	-0.331
0.066	38.489	-0.092	0.024	-0.071	-0.469	1.059	-0.021	0.819	0.593	1.760	1.748	0.038	-0.100	-0.334
0.067	38.492	-0.086	0.020	-0.075	-0.461	1.014	-0.013	0.846	0.523	1.755	1.751	0.040	-0.103	-0.337
0.067	38.483	-0.085	0.014	-0.076	-0.454	0.963	0.094	0.881	0.506	1.746	1.747	0.044	-0.106	-0.337
0.067	38.486	-0.085	0.007	-0.082	-0.437	0.940	0.191	0.901	0.558	1.754	1.756	0.047	-0.104	-0.339
0.067	38.480	-0.086	0.001	-0.084	-0.424	0.963	0.242	0.835	0.621	1.750	1.747	0.051	-0.106	-0.342
0.067	38.486	-0.088	-0.006	-0.086	-0.403	0.987	0.171	0.738	0.629	1.756	1.741	0.056	-0.107	-0.342
0.068	38.467	-0.086	-0.009	-0.087	-0.383	1.002	0.041	0.690	0.668	1.743	1.749	0.058	-0.105	-0.344
0.068	38.477	-0.083	-0.011	-0.085	-0.359	0.992	-0.105	0.675	0.668	1.736	1.743	0.060	-0.104	-0.344
0.068	38.495	-0.077	-0.014	-0.083	-0.335	0.979	-0.153	0.702	0.666	1.745	1.745	0.067	-0.103	-0.346
0.068	38.467	-0.071	-0.016	-0.081	-0.310	0.979	-0.123	0.746	0.668	1.746	1.737	0.070	-0.099	-0.345
0.068	38.474	-0.065	-0.019	-0.077	-0.287	1.023	-0.025	0.713	0.703	1.746	1.741	0.075	-0.099	-0.346
0.069	38.467	-0.064	-0.021	-0.072	-0.264	1.072	0.048	0.741	0.810	1.748	1.739	0.080	-0.097	-0.346
0.069	38.467	-0.063	-0.023	-0.067	-0.243	1.142	0.029	0.736	0.917	1.742	1.742	0.086	-0.096	-0.343
0.069	38.449	-0.066	-0.021	-0.059	-0.226	1.171	-0.032	0.753	0.978	1.745	1.742	0.088	-0.094	-0.345
0.069	38.446	-0.071	-0.022	-0.051	-0.210	1.154	-0.149	0.743	0.948	1.741	1.741	0.091	-0.091	-0.344
0.069	38.474	-0.075	-0.018	-0.040	-0.196	1.100	-0.219	0.738	0.914	1.749	1.745	0.095	-0.091	-0.341
0.070	38.437	-0.074	-0.016	-0.031	-0.187	1.035	-0.267	0.750	0.909	1.744	1.741	0.098	-0.088	-0.336
0.070	38.437	-0.074	-0.012	-0.021	-0.179	1.023	-0.199	0.754	0.936	1.743	1.741	0.100	-0.084	-0.334
0.070	38.455	-0.071	-0.008	-0.012	-0.175	1.074	-0.116	0.689	1.027	1.741	1.731	0.105	-0.083	-0.331
0.070	38.409	-0.067	-0.002	-0.004	-0.178	1.163	-0.038	0.602	1.105	1.740	1.741	0.105	-0.082	-0.322
0.070	38.425	-0.064	0.001	0.004	-0.182	1.276	-0.061	0.580	1.147	1.747	1.741	0.108	-0.079	-0.318
0.071	38.437	-0.061	0.005	0.012	-0.191	1.328	-0.150	0.642	1.112	1.744	1.743	0.108	-0.076	-0.312
0.071	38.443	-0.062	0.005	0.018	-0.204	1.345	-0.279	0.777	1.039	1.740	1.738	0.109	-0.076	-0.303
0.071	38.425	-0.064	0.005	0.023	-0.214	1.309	-0.368	0.860	1.010	1.737	1.738	0.111	-0.076	-0.297
0.071	38.489	-0.067	0.004	0.026	-0.227	1.283	-0.380	0.825	1.042	1.734	1.736	0.112	-0.072	-0.288
0.071	38.443	-0.069	0.004	0.029	-0.238	1.265	-0.355	0.691	1.198	1.737	1.734	0.113	-0.070	-0.277
0.072	38.449	-0.070	0.002	0.032	-0.247	1.269	-0.313	0.497	1.390	1.732	1.733	0.116	-0.069	-0.267
0.072	38.446	-0.069	0.002	0.033	-0.250	1.309	-0.282	0.374	1.527	1.733	1.740	0.116	-0.065	-0.255
0.072	38.483	-0.066	0.001	0.032	-0.247	1.383	-0.286	0.384	1.502	1.736	1.741	0.119	-0.059	-0.245
0.072	38.461	-0.063	-0.001	0.032	-0.236	1.443	-0.350	0.472	1.344	1.738	1.734	0.119	-0.053	-0.233
0.072	38.480	-0.060	-0.003	0.026	-0.216	1.476	-0.433	0.680	1.157	1.740	1.733	0.120	-0.047	-0.224
0.073	38.483	-0.058	-0.005	0.019	-0.190	1.457	-0.520	0.820	1.054	1.732	1.734	0.123	-0.040	-0.213
0.073	38.480	-0.058	-0.008	0.011	-0.152	1.396	-0.553	0.853	1.099	1.735	1.734	0.125	-0.032	-0.201
0.073	38.492	-0.059	-0.009	0.002	-0.107	1.333	-0.565	0.662	1.245	1.725	1.730	0.125	-0.024	-0.189
0.073	38.489	-0.057	-0.013	-0.007	-0.055	1.320	-0.538	0.366	1.479	1.738	1.731	0.129	-0.015	-0.178
0.073	38.495	-0.055	-0.016	-0.019	0.005	1.307	-0.541	0.143	1.662	1.730	1.731	0.133	-0.005	-0.168
0.074	38.498	-0.051	-0.019	-0.029	0.068	1.321	-0.554	0.087	1.729	1.732	1.724	0.132	0.005	-0.160
0.074	38.510	-0.048	-0.024	-0.039	0.135	1.319	-0.619	0.177	1.654	1.727	1.727	0.133	0.017	-0.150
0.074	38.492	-0.042	-0.025	-0.047	0.199	1.325	-0.675	0.330	1.508	1.724	1.729	0.133	0.026	-0.140
0.074	38.507	-0.039	-0.025	-0.052	0.261	1.320	-0.715	0.448	1.374	1.729	1.731	0.133	0.037	-0.129
0.074	38.504	-0.033	-0.023	-0.057	0.320	1.328	-0.734	0.468	1.381	1.724	1.719	0.132	0.047	-0.123
0.075	38.507	-0.029	-0.019	-0.058	0.368	1.322	-0.719	0.393	1.525	1.724	1.731	0.131	0.054	-0.111
0.075	38.507	-0.024	-0.015	-0.058	0.410	1.305	-0.703	0.272	1.737	1.722	1.728	0.127	0.062	-0.109
0.075	38.504	-0.020	-0.008	-0.056	0.443	1.281	-0.681	0.153	1.889	1.727	1.732	0.122	0.070	-0.103
0.075	38.486	-0.016	0.000	-0.053	0.466	1.234	-0.683	0.124	1.930	1.721	1.725	0.117	0.077	-0.092
0.075	38.492	-0.011	0.009	-0.046	0.482	1.174	-0.683	0.258	1.867	1.724	1.731	0.113	0.083	-0.087
0.076	38.492	-0.007	0.016	-0.038	0.485	1.100	-0.703	0.450	1.793	1.725	1.733	0.109	0.089	-0.082
0.076	38.495	-0.000	0.027	-0.028	0.479	1.043	-0.705	0.672	1.771	1.729	1.735	0.100	0.090	-0.074
0.076	38.489	0.005	0.033	-0.017	0.464	0.992	-0.708	0.761	1.881	1.724	1.733	0.092	0.096	-0.070
0.076	38.492	0.012	0.041	-0.006	0.436	0.958	-0.690	0.629	2.047	1.717	1.728	0.084	0.106	-0.065
0.076	38.483	0.018	0.050	0.005	0.406	0.980	-0.647	0.434	2.218	1.714	1.729	0.077	0.105	-0.061
0.077	38.489	0.024	0.056	0.012	0.370	1.014	-0.650	0.231	2.313	1.730	1.723	0.072	0.109	-0.054
0.077	38.492	0.029	0.068	0.018	0.332	1.038	-0.607	0.177	2.327	1.721	1.722	0.063	0.113	-0.052
0.077	38.474	0.034	0.075	0.022	0.293	1.022	-0.631	0.260	2.180	1.713	1.718	0.052	0.117	-0.044
0.077	38.495	0.037	0.083	0.021	0.257	0.965	-0.672	0.452	2.002	1.721	1.721	0.049	0.123	-0.046
0.077	38.495	0.042	0.089	0.022	0.224	0.883	-0.724	0.640	1.884	1.717	1.722	0.041	0.128	-0.042
0.078	38.474	0.046	0.094	0.018	0.200	0.776	-0.742	0.704	1.872	1.719	1.723	0.031	0.133	-0.041
0.078	38.495	0.052	0.097	0.010	0.182	0.679	-0.723	0.689	1.998	1.715	1.724	0.028	0.139	-0.040
0.078	38.492	0.058	0.102	0.001	0.172	0.605	-0.675	0.546	2.184	1.725	1.719	0.022	0.145	-0.037
0.078	38.489	0.068	0.105	-0.009	0.170	0.560	-0.631	0.411	2.315	1.718	1.721	0.018	0.150	-0.037
0.078	38.498	0.072	0.103	-0.022	0.175	0.550	-0.579	0.357	2.320	1.726	1.719	0.012	0.156	-0.036
0.079	38.486	0.081	0.104	-0.035	0.188	0.544	-0.593	0.472	2.206	1.723	1.719	0.010	0.163	-0.035
0.079	38.492	0.086	0.101	-0.051	0.206	0.540	-0.640	0.651	2.011	1.719	1.721	0.001	0.169	-0.033
0.079	38.498	0.088	0.100	-0.067	0.228	0.519	-0.691	0.786	1.890	1.718	1.723	-0.001	0.174	-0.035
0.079	38.504	0.092	0.099	-0.083	0.252	0.477	-0.707	0.799	1.932	1.719	1.720	-0.008	0.178	-0.033
0.079	38.477	0.092	0.099	-0.097	0.278	0.437	-0.714	0.699	2.054	1.713	1.717	-0.011	0.182	-0.030
0.080	38.501	0.097	0.098	-0.111	0.303	0.420	-0.718	0.586	2.229	1.718	1.720	-0.016	0.186	-0.030
0.080	38.480	0.105	0.100	-0.120	0.324	0.419	-0.730	0.530	2.311	1.722	1.720	-0.022	0.190	-0.030
0.080	38.474	0.113	0.100	-0.128	0.343	0.444	-0.760	0.529	2.304	1.716	1.723	-0.027	0.191	-0.028
0.080	38.467	0.120	0.101	-0.134	0.358	0.444	-0.742	0.647	2.194	1.721	1.729	-0.032	0.191	-0.027
0.080	38.480	0.127	0.101	-0.139	0.364	0.427	-0.762	0.765	2.081	1.720	1.725	-0.038	0.191	-0.022
0.081	38.464	0.129	0.102	-0.142	0.368	0.375	-0.737	0.851	2.060	1.712	1.721	-0.040	0.191	-0.019
0.081	38.480	0.129	0.102	-0.146	0.361	0.314	-0.747	0.862	2.191	1.715	1.721	-0.046	0.188	-0.018
0.081	38.483	0.125	0.100	-0.148	0.346	0.294	-0.757	0.725	2.339	1.724	1.716	-0.053	0.186	-0.014
0.081	38.461	0.120	0.096	-0.150	0.325	0.280	-0.786	0.550	2.508	1.718	1.714	-0.055	0.184	-0.012
0.081	38.480	0.119	0.095	-0.151	0.297	0.323	-0.825	0.378	2.534	1.720	1.713	-0.063	0.181	-0.006
0.082	38.495	0.119	0.092	-0.154	0.263	0.393	-0.846	0.346	2.407	1.713	1.721	-0.068	0.179	-0.001
0.082	38.480	0.124	0.088	-0.157	0.228	0.427	-0.869	0.458	2.232	1.724	1.723	-0.070	0.176	0.003
0.082	38.498	0.131	0.086	-0.160	0.191	0.444	-0.839	0.655	2.068	1.714	1.722	-0.073	0.176	0.007
0.082	38.501	0.140	0.082	-0.169	0.157	0.389	-0.786	0.800	2.032	1.723	1.711	-0.079	0.173	0.012
0.082	38.516	0.146	0.078	-0.180	0.125	0.365	-0.735	0.776	2.157	1.720	1.722	-0.081	0.171	0.017
0.083	38.501	0.151	0.075	-0.194	0.098	0.367	-0.696	0.682	2.347	1.718	1.721	-0.083	0.169	0.022
0.083	38.504	0.148	0.076	-0.214	0.076	0.434	-0.718	0.563	2.501	1.714	1.728	-0.083	0.168	0.025
0.083	38.504	0.145	0.074	-0.238	0.060	0.520	-0.757	0.525	2.547	1.712	1.721	-0.084	0.169	0.030
0.083	38.507	0.141	0.075	-0.269	0.052	0.591	-0.790	0.583	2.440	1.722	1.727	-0.085	0.168	0.036
0.083	38.516	0.138	0.077	-0.301	0.051	0.595	-0.790	0.734	2.254	1.709	1.720	-0.084	0.171	0.039
0.084	38.513	0.142	0.078	-0.337	0.058	0.556	-0.775	0.898	2.104	1.714	1.715	-0.082	0.171	0.045
0.084	38.516	0.146	0.080	-0.370	0.069	0.530	-0.732	1.029	2.097	1.710	1.705	-0.081	0.173	0.046
0.084	38.510	0.154	0.080	-0.405	0.088	0.494	-0.735	0.998	2.242	1.721	1.715	-0.080	0.176	0.048
0.084	38.535	0.159	0.081	-0.438	0.109	0.499	-0.746	0.935	2.452	1.712	1.709	-0.078	0.177	0.053
0.084	38.510	0.165	0.082	-0.467	0.135	0.570	-0.809	0.841	2.634	1.713	1.716	-0.075	0.179	0.050
0.085	38.547	0.166	0.083	-0.491	0.163	0.592	-0.894	0.819	2.667	1.717	1.713	-0.074	0.184	0.049
