Comment:	20231003 sppedbump
Time	Vehicle Speed	FL Sprung acceleration	FR Sprung acceleration	RL Sprung acceleration	RR Sprung acceleration	FL Unsprung acceleration	FR Unsprung acceleration	RL Unsprung acceleration	RR Unsprung acceleration	Bellow pressure RL	Bellow pressure RR	Acceleration X	Acceleration Y	Acceleration Z
0.255	41.156	-0.105	-0.005	0.156	0.207	0.507	0.727	0.478	1.417	2.011	1.946	-0.010	-0.014	0.058
0.255	41.162	-0.105	-0.006	0.170	0.216	0.468	0.691	0.365	1.625	2.008	1.937	-0.011	-0.012	0.070
0.255	41.144	-0.104	-0.009	0.183	0.211	0.437	0.688	0.240	1.821	2.017	1.934	-0.010	-0.005	0.081
0.255	41.122	-0.100	-0.014	0.190	0.205	0.426	0.725	0.204	1.923	2.016	1.935	-0.009	-0.002	0.085
0.255	41.147	-0.093	-0.012	0.197	0.194	0.424	0.795	0.288	1.860	2.016	1.939	-0.011	0.002	0.094
0.256	41.138	-0.083	-0.013	0.201	0.179	0.453	0.847	0.459	1.591	2.018	1.940	-0.012	0.006	0.104
0.256	41.144	-0.070	-0.013	0.204	0.160	0.500	0.854	0.606	1.298	2.017	1.944	-0.012	0.012	0.108
0.256	41.144	-0.060	-0.012	0.199	0.140	0.524	0.841	0.579	1.140	2.012	1.941	-0.010	0.016	0.116
0.256	41.150	-0.047	-0.011	0.192	0.123	0.541	0.796	0.413	1.210	2.016	1.944	-0.012	0.020	0.123
0.256	41.132	-0.040	-0.011	0.185	0.107	0.514	0.763	0.222	1.470	2.016	1.941	-0.009	0.024	0.130
0.257	41.159	-0.035	-0.012	0.172	0.095	0.498	0.750	0.086	1.737	2.015	1.946	-0.012	0.031	0.133
0.257	41.153	-0.033	-0.013	0.159	0.086	0.524	0.763	0.078	1.865	2.006	1.936	-0.012	0.038	0.138
0.257	41.135	-0.029	-0.015	0.144	0.083	0.598	0.787	0.199	1.831	2.019	1.941	-0.013	0.046	0.142
0.257	41.135	-0.024	-0.017	0.127	0.085	0.668	0.822	0.383	1.748	2.015	1.945	-0.012	0.050	0.139
0.257	41.125	-0.016	-0.021	0.110	0.091	0.650	0.833	0.436	1.662	2.010	1.947	-0.015	0.058	0.143
0.258	41.147	-0.008	-0.024	0.095	0.101	0.587	0.807	0.296	1.613	2.017	1.942	-0.014	0.064	0.147
0.258	41.135	0.003	-0.028	0.080	0.114	0.530	0.774	0.130	1.685	2.015	1.946	-0.015	0.070	0.140
0.258	41.119	0.010	-0.028	0.068	0.130	0.500	0.746	-0.022	1.767	2.016	1.947	-0.019	0.080	0.135
0.258	41.116	0.014	-0.029	0.057	0.149	0.544	0.757	-0.013	1.823	2.015	1.943	-0.020	0.085	0.131
0.258	41.135	0.017	-0.029	0.048	0.161	0.679	0.800	0.131	1.802	2.019	1.946	-0.020	0.091	0.128
0.259	41.122	0.015	-0.029	0.041	0.177	0.821	0.861	0.298	1.789	2.013	1.947	-0.023	0.099	0.118
0.259	41.129	0.013	-0.024	0.039	0.187	0.923	0.938	0.410	1.729	2.014	1.950	-0.022	0.104	0.110
0.259	41.107	0.013	-0.021	0.040	0.199	0.956	0.943	0.468	1.757	2.020	1.941	-0.029	0.107	0.103
0.259	41.113	0.014	-0.019	0.042	0.205	0.912	0.896	0.446	1.820	2.023	1.946	-0.031	0.116	0.095
0.259	41.135	0.019	-0.015	0.050	0.210	0.837	0.838	0.388	1.948	2.021	1.946	-0.034	0.122	0.089
0.260	41.116	0.026	-0.012	0.058	0.211	0.754	0.774	0.356	2.060	2.009	1.950	-0.039	0.125	0.080
0.260	41.138	0.033	-0.011	0.070	0.209	0.744	0.744	0.317	2.077	2.016	1.943	-0.041	0.130	0.073
0.260	41.119	0.040	-0.006	0.082	0.206	0.814	0.768	0.331	2.014	2.013	1.952	-0.048	0.129	0.071
0.260	41.147	0.043	-0.004	0.093	0.198	0.972	0.856	0.400	1.922	2.014	1.950	-0.050	0.130	0.066
0.260	41.132	0.043	0.000	0.104	0.189	1.077	0.922	0.411	1.839	2.017	1.948	-0.052	0.131	0.063
0.261	41.135	0.041	0.004	0.114	0.177	1.082	0.997	0.295	1.768	2.017	1.951	-0.058	0.130	0.062
0.261	41.132	0.042	0.006	0.119	0.164	1.008	1.014	0.174	1.796	2.019	1.951	-0.064	0.128	0.063
0.261	41.125	0.037	0.008	0.123	0.151	0.874	1.002	0.114	1.898	2.008	1.944	-0.066	0.129	0.063
0.261	41.125	0.038	0.009	0.124	0.137	0.789	0.973	0.060	1.944	2.015	1.939	-0.071	0.124	0.066
0.261	41.150	0.042	0.007	0.120	0.123	0.797	0.962	0.075	2.000	2.025	1.944	-0.076	0.120	0.067
0.262	41.135	0.042	0.005	0.115	0.114	0.876	0.962	0.175	1.977	2.024	1.950	-0.079	0.119	0.066
0.262	41.162	0.044	0.004	0.107	0.105	0.934	0.979	0.291	1.901	2.024	1.946	-0.083	0.116	0.071
0.262	41.141	0.042	0.001	0.098	0.102	0.917	0.991	0.405	1.858	2.018	1.951	-0.085	0.114	0.076
0.262	41.147	0.040	-0.002	0.089	0.103	0.831	0.979	0.419	1.804	2.019	1.947	-0.088	0.111	0.076
0.262	41.132	0.037	-0.005	0.080	0.109	0.705	0.971	0.363	1.780	2.010	1.942	-0.092	0.106	0.081
0.263	41.132	0.033	-0.010	0.071	0.119	0.611	0.947	0.296	1.843	2.015	1.946	-0.094	0.105	0.089
0.263	41.135	0.031	-0.012	0.066	0.132	0.581	0.949	0.202	1.983	2.019	1.949	-0.094	0.101	0.087
0.263	41.144	0.034	-0.014	0.063	0.150	0.648	0.944	0.144	2.112	2.009	1.950	-0.097	0.099	0.088
0.263	41.144	0.037	-0.013	0.064	0.170	0.774	0.931	0.197	2.160	2.023	1.943	-0.099	0.095	0.089
0.263	41.147	0.042	-0.014	0.068	0.192	0.851	0.909	0.295	2.106	2.016	1.943	-0.097	0.095	0.090
0.264	41.153	0.047	-0.011	0.073	0.215	0.813	0.914	0.419	1.998	2.012	1.944	-0.099	0.093	0.089
0.264	41.165	0.046	-0.007	0.079	0.242	0.679	0.935	0.534	1.871	2.022	1.945	-0.100	0.092	0.089
0.264	41.165	0.043	0.001	0.088	0.271	0.512	0.966	0.604	1.816	2.014	1.940	-0.098	0.091	0.087
0.264	41.162	0.040	0.006	0.097	0.298	0.411	0.979	0.525	1.853	2.013	1.941	-0.097	0.089	0.087
0.264	41.162	0.035	0.013	0.108	0.325	0.424	0.995	0.393	1.968	2.011	1.950	-0.098	0.087	0.087
0.265	41.171	0.029	0.024	0.118	0.351	0.506	1.023	0.308	2.052	2.017	1.945	-0.095	0.082	0.087
0.265	41.177	0.029	0.035	0.129	0.374	0.618	1.023	0.287	2.077	2.015	1.949	-0.094	0.081	0.087
0.265	41.193	0.032	0.042	0.140	0.393	0.663	1.016	0.326	2.036	2.024	1.947	-0.093	0.078	0.085
0.265	41.214	0.036	0.048	0.150	0.408	0.617	1.001	0.444	1.957	2.018	1.953	-0.091	0.074	0.086
0.265	41.190	0.038	0.053	0.162	0.416	0.505	0.942	0.533	1.908	2.019	1.946	-0.089	0.072	0.087
0.266	41.171	0.040	0.055	0.170	0.418	0.362	0.910	0.578	1.901	2.017	1.949	-0.086	0.071	0.089
0.266	41.187	0.040	0.057	0.178	0.413	0.298	0.887	0.526	1.980	2.024	1.953	-0.085	0.064	0.090
0.266	41.205	0.037	0.055	0.186	0.402	0.314	0.886	0.456	2.062	2.023	1.945	-0.081	0.060	0.098
0.266	41.190	0.032	0.054	0.190	0.383	0.389	0.901	0.427	2.171	2.011	1.952	-0.080	0.056	0.099
0.266	41.180	0.029	0.054	0.195	0.362	0.493	0.953	0.424	2.169	2.011	1.947	-0.077	0.051	0.104
0.267	41.205	0.026	0.053	0.196	0.337	0.551	1.002	0.475	2.113	2.028	1.949	-0.078	0.045	0.110
0.267	41.168	0.029	0.052	0.196	0.310	0.496	1.033	0.529	2.040	2.024	1.946	-0.072	0.039	0.116
0.267	41.187	0.035	0.052	0.199	0.282	0.409	1.041	0.579	1.983	2.018	1.947	-0.072	0.035	0.124
0.267	41.180	0.041	0.050	0.198	0.254	0.271	0.989	0.500	2.009	2.015	1.949	-0.069	0.031	0.131
0.267	41.168	0.048	0.049	0.198	0.228	0.160	0.924	0.399	2.104	2.010	1.948	-0.066	0.025	0.138
0.268	41.180	0.053	0.048	0.194	0.206	0.136	0.863	0.267	2.231	2.007	1.950	-0.065	0.021	0.148
0.268	41.177	0.056	0.046	0.190	0.185	0.206	0.853	0.227	2.328	2.019	1.954	-0.062	0.016	0.156
0.268	41.159	0.054	0.045	0.186	0.169	0.301	0.912	0.299	2.366	2.011	1.946	-0.059	0.013	0.164
0.268	41.135	0.056	0.045	0.180	0.159	0.378	0.958	0.432	2.350	2.008	1.949	-0.060	0.010	0.173
0.268	41.165	0.053	0.044	0.173	0.152	0.427	1.030	0.546	2.294	2.011	1.943	-0.054	0.008	0.182
0.269	41.156	0.059	0.045	0.169	0.155	0.417	1.057	0.585	2.190	2.010	1.943	-0.055	0.006	0.188
0.269	41.147	0.060	0.046	0.163	0.159	0.361	1.066	0.521	2.109	2.008	1.955	-0.052	0.006	0.196
0.269	41.144	0.064	0.049	0.154	0.174	0.322	1.044	0.420	2.037	2.013	1.944	-0.053	0.005	0.201
0.269	41.162	0.069	0.050	0.148	0.194	0.287	0.997	0.312	1.993	2.014	1.947	-0.052	0.007	0.206
0.269	41.125	0.069	0.051	0.139	0.220	0.254	0.968	0.260	1.984	2.014	1.951	-0.050	0.005	0.212
0.270	41.147	0.068	0.051	0.130	0.251	0.288	0.947	0.237	1.924	2.011	1.948	-0.050	0.006	0.216
0.270	41.153	0.064	0.047	0.120	0.291	0.357	0.965	0.229	1.869	2.002	1.951	-0.050	0.010	0.217
0.270	41.141	0.060	0.044	0.114	0.325	0.420	0.966	0.276	1.884	2.012	1.955	-0.051	0.009	0.220
0.270	41.168	0.056	0.039	0.108	0.359	0.452	0.985	0.269	1.883	2.012	1.954	-0.052	0.010	0.222
0.270	41.141	0.057	0.033	0.106	0.393	0.436	0.974	0.187	1.924	2.010	1.952	-0.052	0.015	0.218
0.271	41.144	0.060	0.026	0.103	0.418	0.411	0.970	0.074	1.999	2.007	1.947	-0.056	0.018	0.216
0.271	41.156	0.065	0.020	0.101	0.439	0.388	0.961	0.016	2.019	2.006	1.951	-0.057	0.019	0.213
0.271	41.141	0.071	0.015	0.102	0.450	0.419	0.949	0.082	1.974	2.004	1.953	-0.057	0.024	0.210
0.271	41.129	0.075	0.009	0.109	0.457	0.470	0.948	0.287	1.908	2.006	1.956	-0.059	0.026	0.204
0.271	41.162	0.076	0.010	0.118	0.455	0.555	0.957	0.475	1.829	2.005	1.948	-0.065	0.029	0.200
0.272	41.119	0.074	0.012	0.129	0.446	0.605	0.938	0.587	1.840	2.007	1.951	-0.066	0.032	0.193
0.272	41.144	0.070	0.014	0.141	0.429	0.613	0.914	0.614	1.830	2.005	1.957	-0.066	0.035	0.185
0.272	41.116	0.066	0.018	0.155	0.409	0.591	0.905	0.470	1.833	2.013	1.956	-0.072	0.035	0.179
0.272	41.116	0.066	0.021	0.171	0.385	0.567	0.864	0.397	1.874	2.006	1.959	-0.074	0.037	0.178
0.272	41.113	0.064	0.025	0.187	0.356	0.528	0.835	0.409	1.919	2.001	1.949	-0.077	0.038	0.170
0.273	41.113	0.066	0.027	0.202	0.326	0.536	0.815	0.444	1.920	2.010	1.951	-0.081	0.039	0.168
0.273	41.129	0.072	0.030	0.218	0.296	0.567	0.810	0.613	1.934	2.001	1.957	-0.083	0.038	0.159
0.273	41.129	0.079	0.032	0.232	0.270	0.581	0.815	0.751	1.900	2.000	1.959	-0.086	0.040	0.154
0.273	41.110	0.081	0.033	0.244	0.245	0.582	0.839	0.823	1.835	1.998	1.953	-0.086	0.041	0.148
0.273	41.122	0.083	0.032	0.252	0.225	0.590	0.825	0.839	1.786	1.997	1.963	-0.087	0.039	0.143
0.274	41.129	0.077	0.032	0.258	0.214	0.522	0.800	0.814	1.760	2.007	1.959	-0.092	0.039	0.142
0.274	41.119	0.069	0.031	0.259	0.211	0.473	0.760	0.765	1.770	2.010	1.959	-0.092	0.042	0.136
0.274	41.110	0.064	0.033	0.259	0.211	0.508	0.702	0.706	1.787	2.009	1.961	-0.093	0.039	0.133
0.274	41.116	0.059	0.030	0.255	0.220	0.556	0.682	0.701	1.829	2.005	1.963	-0.095	0.037	0.135
0.274	41.150	0.056	0.030	0.246	0.235	0.622	0.670	0.734	1.845	2.001	1.959	-0.094	0.034	0.131
0.275	41.119	0.055	0.029	0.239	0.255	0.644	0.677	0.731	1.848	2.000	1.959	-0.094	0.039	0.130
0.275	41.156	0.058	0.027	0.228	0.279	0.606	0.666	0.731	1.860	1.998	1.961	-0.094	0.038	0.131
0.275	41.135	0.057	0.025	0.214	0.306	0.497	0.663	0.718	1.811	2.003	1.952	-0.091	0.037	0.132
0.275	41.125	0.055	0.024	0.201	0.332	0.386	0.639	0.701	1.737	2.002	1.959	-0.093	0.039	0.137
0.275	41.150	0.051	0.025	0.188	0.355	0.313	0.604	0.711	1.676	2.000	1.965	-0.094	0.041	0.139
0.276	41.116	0.047	0.023	0.176	0.376	0.311	0.566	0.775	1.686	2.008	1.961	-0.093	0.039	0.144
0.276	41.141	0.040	0.024	0.168	0.396	0.344	0.543	0.854	1.820	1.996	1.956	-0.092	0.040	0.149
0.276	41.129	0.036	0.025	0.159	0.409	0.401	0.551	0.908	1.995	2.009	1.958	-0.090	0.041	0.158
0.276	41.147	0.031	0.027	0.153	0.423	0.414	0.574	0.837	2.141	2.000	1.966	-0.092	0.042	0.163
0.276	41.153	0.028	0.031	0.149	0.432	0.378	0.581	0.815	2.167	2.001	1.964	-0.087	0.043	0.170
0.277	41.125	0.028	0.035	0.145	0.439	0.334	0.583	0.882	2.095	2.010	1.961	-0.087	0.044	0.179
0.277	41.135	0.029	0.041	0.145	0.443	0.267	0.571	0.946	1.895	1.998	1.965	-0.082	0.045	0.186
0.277	41.141	0.031	0.045	0.148	0.445	0.245	0.558	1.037	1.742	2.011	1.963	-0.083	0.047	0.196
0.277	41.135	0.033	0.049	0.154	0.443	0.271	0.538	1.066	1.673	2.004	1.964	-0.080	0.049	0.206
0.277	41.156	0.035	0.053	0.158	0.437	0.276	0.535	0.997	1.693	2.004	1.971	-0.078	0.056	0.213
0.278	41.129	0.039	0.059	0.165	0.432	0.232	0.550	0.881	1.792	2.009	1.964	-0.077	0.054	0.220
0.278	41.141	0.043	0.061	0.171	0.421	0.138	0.542	0.742	1.827	2.006	1.966	-0.076	0.055	0.239
0.278	41.153	0.047	0.063	0.179	0.412	-0.001	0.540	0.708	1.820	2.008	1.973	-0.071	0.059	0.245
0.278	41.129	0.054	0.063	0.185	0.400	-0.109	0.555	0.832	1.742	2.001	1.963	-0.072	0.062	0.252
0.278	41.144	0.057	0.062	0.192	0.392	-0.177	0.519	0.971	1.637	2.003	1.966	-0.072	0.066	0.258
0.279	41.159	0.062	0.060	0.200	0.383	-0.146	0.507	1.069	1.501	2.005	1.970	-0.067	0.069	0.265
0.279	41.132	0.066	0.058	0.207	0.382	-0.028	0.497	1.090	1.528	2.001	1.973	-0.073	0.073	0.270
0.279	41.153	0.064	0.055	0.212	0.382	0.080	0.526	0.980	1.552	2.006	1.976	-0.068	0.075	0.274
0.279	41.150	0.064	0.053	0.219	0.386	0.158	0.526	0.856	1.608	2.001	1.972	-0.070	0.077	0.278
0.279	41.141	0.062	0.051	0.228	0.390	0.147	0.487	0.798	1.684	1.998	1.978	-0.066	0.079	0.280
0.280	41.147	0.067	0.050	0.236	0.396	0.078	0.436	0.895	1.673	2.001	1.979	-0.071	0.083	0.279
0.280	41.153	0.070	0.047	0.245	0.400	-0.058	0.363	1.070	1.629	2.003	1.978	-0.073	0.086	0.280
0.280	41.144	0.074	0.049	0.253	0.406	-0.150	0.340	1.216	1.596	2.002	1.974	-0.076	0.090	0.277
0.280	41.147	0.079	0.050	0.262	0.408	-0.156	0.332	1.273	1.609	2.009	1.979	-0.079	0.091	0.275
0.280	41.150	0.089	0.052	0.269	0.410	-0.092	0.369	1.207	1.702	1.997	1.973	-0.083	0.093	0.270
0.281	41.165	0.091	0.057	0.275	0.413	-0.035	0.401	1.094	1.810	2.004	1.980	-0.087	0.096	0.264
0.281	41.156	0.091	0.060	0.280	0.412	0.025	0.432	1.022	1.821	2.012	1.976	-0.092	0.095	0.259
0.281	41.135	0.090	0.066	0.285	0.408	0.095	0.447	1.093	1.769	1.999	1.974	-0.094	0.095	0.254
0.281	41.135	0.087	0.068	0.288	0.405	0.146	0.443	1.306	1.670	2.005	1.985	-0.102	0.093	0.248
0.281	41.144	0.083	0.072	0.290	0.401	0.161	0.421	1.481	1.524	2.010	1.987	-0.107	0.094	0.241
0.282	41.135	0.083	0.075	0.293	0.391	0.184	0.409	1.507	1.402	2.013	1.980	-0.109	0.093	0.236
0.282	41.138	0.087	0.076	0.293	0.379	0.184	0.407	1.370	1.467	2.012	1.983	-0.113	0.092	0.230
0.282	41.165	0.092	0.076	0.292	0.365	0.172	0.429	1.124	1.592	2.019	1.982	-0.118	0.093	0.223
0.282	41.147	0.098	0.076	0.291	0.347	0.213	0.446	0.893	1.720	2.017	1.993	-0.120	0.092	0.217
0.282	41.132	0.103	0.072	0.288	0.325	0.259	0.470	0.777	1.768	2.014	1.989	-0.123	0.092	0.212
0.283	41.132	0.104	0.070	0.283	0.304	0.318	0.533	0.869	1.674	2.013	1.990	-0.126	0.091	0.204
0.283	41.180	0.102	0.069	0.274	0.280	0.371	0.550	1.083	1.493	2.006	1.989	-0.126	0.090	0.197
0.283	41.150	0.100	0.068	0.265	0.257	0.436	0.554	1.369	1.346	2.013	1.983	-0.129	0.089	0.192
0.283	41.132	0.095	0.062	0.254	0.237	0.459	0.507	1.567	1.297	2.016	1.989	-0.130	0.089	0.186
0.283	41.135	0.090	0.060	0.238	0.220	0.480	0.454	1.469	1.382	2.010	1.991	-0.129	0.089	0.182
0.284	41.135	0.088	0.055	0.227	0.206	0.514	0.403	1.225	1.495	2.014	1.994	-0.128	0.088	0.178
0.284	41.141	0.086	0.050	0.212	0.196	0.533	0.381	0.961	1.590	2.016	1.989	-0.126	0.088	0.171
0.284	41.138	0.087	0.044	0.199	0.190	0.570	0.390	0.907	1.605	2.014	1.991	-0.125	0.085	0.164
0.284	41.122	0.089	0.036	0.185	0.187	0.568	0.407	1.080	1.528	2.017	1.992	-0.121	0.087	0.163
0.284	41.144	0.089	0.030	0.170	0.188	0.610	0.441	1.292	1.425	2.028	1.992	-0.119	0.087	0.159
0.285	41.141	0.090	0.026	0.159	0.191	0.641	0.444	1.434	1.325	2.015	1.985	-0.115	0.087	0.154
0.285	41.147	0.086	0.021	0.148	0.195	0.695	0.413	1.453	1.295	2.024	1.994	-0.112	0.084	0.155
0.285	41.150	0.081	0.018	0.138	0.204	0.729	0.363	1.367	1.354	2.020	1.994	-0.106	0.082	0.149
0.285	41.132	0.073	0.016	0.130	0.212	0.778	0.325	1.247	1.453	2.025	1.996	-0.102	0.080	0.153
0.285	41.141	0.066	0.019	0.123	0.223	0.795	0.324	1.220	1.460	2.022	1.995	-0.096	0.075	0.154
0.286	41.135	0.064	0.019	0.118	0.236	0.826	0.336	1.226	1.378	2.026	2.002	-0.091	0.070	0.153
0.286	41.129	0.061	0.019	0.115	0.248	0.840	0.383	1.300	1.226	2.023	1.995	-0.086	0.067	0.157
0.286	41.125	0.059	0.023	0.106	0.262	0.837	0.419	1.354	1.135	2.023	2.001	-0.081	0.059	0.159
0.286	41.138	0.057	0.023	0.102	0.275	0.809	0.457	1.362	1.087	2.032	1.994	-0.074	0.054	0.166
0.286	41.132	0.054	0.025	0.096	0.289	0.776	0.448	1.301	1.128	2.028	1.995	-0.070	0.049	0.172
0.287	41.098	0.051	0.026	0.092	0.301	0.757	0.441	1.239	1.149	2.026	1.996	-0.067	0.039	0.179
0.287	41.138	0.046	0.022	0.090	0.311	0.769	0.435	1.213	1.139	2.033	2.001	-0.060	0.030	0.187
0.287	41.119	0.042	0.021	0.088	0.318	0.791	0.444	1.224	1.040	2.028	2.001	-0.054	0.022	0.194
0.287	41.092	0.042	0.018	0.086	0.323	0.829	0.469	1.366	0.911	2.029	1.996	-0.048	0.013	0.201
0.287	41.110	0.042	0.010	0.084	0.326	0.862	0.469	1.489	0.856	2.035	2.006	-0.043	0.003	0.210
0.288	41.116	0.039	0.005	0.081	0.325	0.811	0.470	1.518	0.978	2.021	2.011	-0.037	-0.005	0.217
0.288	41.116	0.039	0.003	0.077	0.322	0.767	0.483	1.474	1.159	2.027	1.993	-0.031	-0.015	0.223
0.288	41.132	0.036	-0.003	0.074	0.318	0.686	0.431	1.356	1.297	2.025	1.998	-0.026	-0.023	0.228
0.288	41.129	0.034	-0.006	0.071	0.311	0.611	0.414	1.251	1.294	2.027	2.010	-0.018	-0.031	0.229
0.288	41.125	0.034	-0.009	0.068	0.304	0.551	0.431	1.222	1.148	2.030	2.002	-0.016	-0.036	0.234
0.289	41.135	0.031	-0.010	0.065	0.297	0.551	0.396	1.331	0.920	2.028	2.006	-0.009	-0.043	0.237
0.289	41.125	0.030	-0.010	0.066	0.284	0.570	0.404	1.451	0.776	2.020	2.001	-0.003	-0.050	0.236
0.289	41.144	0.030	-0.008	0.062	0.272	0.574	0.386	1.445	0.757	2.014	1.997	0.001	-0.051	0.238
0.289	41.135	0.027	-0.005	0.063	0.264	0.533	0.400	1.319	0.847	2.018	2.001	0.005	-0.055	0.236
0.289	41.144	0.029	-0.006	0.067	0.257	0.468	0.413	1.115	0.990	2.023	2.001	0.011	-0.060	0.232
0.290	41.153	0.030	-0.002	0.073	0.249	0.397	0.436	0.994	1.054	2.019	2.013	0.013	-0.060	0.229
0.290	41.144	0.030	-0.000	0.078	0.245	0.330	0.452	1.011	1.031	2.020	2.010	0.016	-0.056	0.223
0.290	41.147	0.029	0.003	0.083	0.244	0.254	0.454	1.137	0.914	2.027	2.001	0.021	-0.061	0.216
0.290	41.138	0.030	0.005	0.093	0.245	0.210	0.443	1.272	0.763	2.017	2.001	0.026	-0.059	0.210
0.290	41.150	0.030	0.011	0.102	0.249	0.186	0.427	1.278	0.651	2.017	2.003	0.029	-0.059	0.205
0.291	41.144	0.028	0.015	0.112	0.255	0.170	0.413	1.268	0.583	2.025	2.001	0.031	-0.057	0.194
0.291	41.132	0.024	0.019	0.120	0.264	0.173	0.363	1.225	0.602	2.025	2.009	0.032	-0.054	0.187
0.291	41.141	0.021	0.026	0.129	0.274	0.140	0.349	1.201	0.675	2.034	2.007	0.036	-0.053	0.179
0.291	41.144	0.018	0.032	0.135	0.287	0.131	0.318	1.212	0.707	2.028	2.009	0.038	-0.050	0.173
0.291	41.144	0.012	0.036	0.142	0.300	0.092	0.295	1.249	0.741	2.021	2.007	0.039	-0.046	0.164
0.292	41.129	0.005	0.041	0.150	0.313	0.047	0.268	1.263	0.769	2.030	2.009	0.042	-0.043	0.157
0.292	41.129	0.002	0.045	0.157	0.324	0.024	0.246	1.239	0.800	2.028	2.012	0.040	-0.041	0.156
0.292	41.132	-0.004	0.043	0.167	0.336	0.033	0.193	1.200	0.837	2.032	2.010	0.040	-0.036	0.151
0.292	41.135	-0.009	0.040	0.176	0.344	0.071	0.182	1.117	0.812	2.035	2.010	0.040	-0.033	0.146
0.292	41.141	-0.013	0.035	0.186	0.347	0.168	0.187	1.114	0.711	2.024	2.012	0.040	-0.031	0.147
0.293	41.129	-0.016	0.029	0.196	0.349	0.262	0.210	1.172	0.606	2.028	2.012	0.039	-0.031	0.147
0.293	41.135	-0.019	0.024	0.204	0.346	0.308	0.219	1.282	0.497	2.023	2.007	0.040	-0.026	0.147
0.293	41.122	-0.021	0.019	0.212	0.338	0.301	0.219	1.367	0.422	2.035	2.008	0.038	-0.024	0.150
0.293	41.116	-0.027	0.012	0.219	0.326	0.233	0.198	1.381	0.396	2.028	2.006	0.038	-0.022	0.154
0.293	41.122	-0.033	0.007	0.223	0.312	0.185	0.155	1.266	0.537	2.025	2.011	0.035	-0.019	0.157
0.294	41.110	-0.041	0.003	0.230	0.293	0.150	0.117	1.103	0.640	2.032	2.003	0.036	-0.017	0.162
0.294	41.110	-0.051	0.000	0.231	0.275	0.191	0.108	0.942	0.690	2.037	2.017	0.034	-0.013	0.166
0.294	41.122	-0.062	-0.000	0.235	0.253	0.256	0.154	0.929	0.652	2.031	2.017	0.032	-0.008	0.172
0.294	41.101	-0.070	0.001	0.236	0.233	0.330	0.208	1.017	0.510	2.035	2.012	0.032	-0.004	0.175
0.294	41.107	-0.075	0.000	0.239	0.215	0.350	0.269	1.209	0.355	2.032	2.014	0.033	0.000	0.181
0.295	41.116	-0.076	0.001	0.241	0.196	0.330	0.319	1.373	0.235	2.025	2.014	0.031	0.006	0.187
0.295	41.101	-0.075	0.001	0.242	0.180	0.325	0.323	1.463	0.262	2.029	2.009	0.030	0.009	0.192
0.295	41.113	-0.074	-0.004	0.246	0.169	0.346	0.311	1.450	0.320	2.026	2.022	0.030	0.018	0.195
0.295	41.113	-0.072	-0.004	0.250	0.160	0.377	0.310	1.361	0.433	2.026	2.013	0.032	0.023	0.199
0.295	41.107	-0.072	-0.008	0.253	0.159	0.478	0.287	1.296	0.493	2.030	2.018	0.030	0.030	0.204
0.296	41.110	-0.079	-0.009	0.266	0.160	0.594	0.289	1.292	0.448	2.034	2.018	0.031	0.036	0.204
0.296	41.122	-0.085	-0.011	0.279	0.164	0.655	0.325	1.338	0.298	2.031	2.010	0.029	0.044	0.206
0.296	41.116	-0.092	-0.013	0.290	0.174	0.641	0.352	1.431	0.156	2.031	2.010	0.029	0.050	0.208
0.296	41.132	-0.097	-0.013	0.305	0.188	0.567	0.343	1.524	0.017	2.031	2.011	0.030	0.053	0.209
0.296	41.116	-0.100	-0.015	0.320	0.202	0.493	0.315	1.534	-0.036	2.031	2.008	0.028	0.058	0.207
0.297	41.135	-0.102	-0.016	0.333	0.218	0.468	0.249	1.431	-0.017	2.016	2.013	0.025	0.066	0.209
0.297	41.144	-0.103	-0.016	0.343	0.237	0.546	0.219	1.257	-0.010	2.038	2.015	0.024	0.068	0.209
0.297	41.141	-0.102	-0.017	0.354	0.257	0.660	0.235	1.101	-0.039	2.029	2.009	0.026	0.069	0.210
0.297	41.150	-0.102	-0.019	0.365	0.275	0.779	0.270	1.002	-0.045	2.024	2.012	0.025	0.073	0.210
0.297	41.135	-0.102	-0.020	0.372	0.290	0.845	0.322	0.945	-0.052	2.035	2.017	0.020	0.075	0.212
0.298	41.147	-0.102	-0.024	0.379	0.305	0.861	0.324	0.949	-0.063	2.035	2.014	0.018	0.076	0.216
0.298	41.168	-0.103	-0.023	0.382	0.317	0.816	0.298	1.031	-0.082	2.027	2.017	0.017	0.079	0.215
0.298	41.150	-0.102	-0.022	0.384	0.326	0.798	0.266	1.123	-0.113	2.026	2.019	0.012	0.075	0.219
0.298	41.156	-0.103	-0.023	0.380	0.333	0.781	0.189	1.143	-0.110	2.038	2.018	0.012	0.074	0.225
0.298	41.168	-0.104	-0.022	0.375	0.334	0.797	0.172	1.169	-0.122	2.041	2.012	0.010	0.073	0.226
0.299	41.150	-0.101	-0.026	0.363	0.335	0.824	0.170	1.176	-0.090	2.025	2.017	0.006	0.071	0.236
0.299	41.177	-0.099	-0.027	0.354	0.329	0.831	0.220	1.176	-0.069	2.024	2.011	0.005	0.068	0.236
0.299	41.141	-0.095	-0.030	0.338	0.319	0.809	0.295	1.137	-0.041	2.030	2.015	0.001	0.064	0.238
0.299	41.183	-0.092	-0.034	0.322	0.310	0.771	0.355	1.107	0.027	2.031	2.020	-0.003	0.061	0.241
